classnumber,termnumber,termname,termstatus,termcategory,termsource,effectivedate,refst13applicationnumber
9,0,record turntable slip mat,public,goods,CIPO_manual,-,300000171638000
21,0,"beverage cozies, namely, insulating sleeves for beverage cans and cups",public,goods,CIPO_manual,-,300000171638200
5,0,air freshener and deodorizer,public,goods,CIPO_manual,-,300000171638200
25,0,"clothing, namely, shirts and t-shirts",public,goods,CIPO_manual,-,300000171638200
3,0,face and body stickers,public,goods,CIPO_manual,-,300000171638200
9,0,"pre-recorded cd's, video tapes, laser disks and dvds featuring music",public,goods,CIPO_manual,-,300000171638200
9,0,downloadable audio and video recordings featuring music,public,goods,CIPO_manual,-,300000171638200
41,0,"entertainment services, namely, providing non-downloadable prerecorded music, information in the field of music, and commentary and articles about music, all on-line via a global computer network namely internet",public,services,CIPO_manual,-,300000171638200
41,0,presentation of live musical performances,public,services,CIPO_manual,-,300000171638200
41,0,arranging and conducting music festivals,public,services,CIPO_manual,-,300000171638200
41,0,providing a website featuring blogs in the field of music and entertainment,public,services,CIPO_manual,-,300000171638200
5,0,air fragrancing preparations namely air freshener and deodorizer,public,goods,CIPO_manual,-,300000171638400
14,0,"jewelry, namely, earrings, necklaces and ornamental pins made of non precious metal",public,goods,CIPO_manual,-,300000171638400
41,0,presentation of live musical performances,public,services,CIPO_manual,-,300000171638400
41,0,providing a website featuring blogs in the field of music and entertainment,public,services,CIPO_manual,-,300000171638400
41,0,"entertainment services, namely, providing non-downloadable prerecorded music, videos in the field of music, information in the field of music, and commentary and articles about music, all on-line via a global computer network namely internet",public,services,CIPO_manual,-,300000171638400
34,0,glass nug jar for tobacco,public,goods,CIPO_manual,-,300000171638400
34,0,cigarette rolling paper,public,goods,CIPO_manual,-,300000171638400
9,0,"pre-recorded cds, video tapes, laser disks and dvds featuring music",public,goods,CIPO_manual,-,300000171638400
9,0,downloadable audio and video recordings featuring music,public,goods,CIPO_manual,-,300000171638400
9,0,phone case,public,goods,CIPO_manual,-,300000171638400
35,0,"online retail store services featuring downloadable music and videos and a wide variety of consumer goods namely air freshener and deodorizer, phonograph records featuring music, pre-recorded cds, video tapes, laser disks and dvds featuring music, downloadable audio and video recordings featuring music, phone case, jewelry, namely, earrings, necklaces and ornamental pins made of non precious metal, stickers, tote bags, glass nug jar, clothing, namely, shirts, caps, top namely blouses, bottoms namely pants, shorts, t-shirts, fleece shirts, hoodies, tank tops, knitted hats, scarves and socks, small toys, cigarette rolling paper",public,goods,CIPO_manual,-,300000171638400
25,0,"clothing, namely, shirts, caps, top namely blouses, bottoms namely pants, shorts, t-shirts, fleece shirts, hoodies, tank tops, knitted hats, scarves and socks",public,goods,CIPO_manual,-,300000171638400
35,0,"business marketing consulting services relating to retail sales of skincare products, vitamins, and nutritional supplements, and business marketing consultancy services in relation to retail and wholesale sales of skincare products, vitamins, and nutritional supplements",public,goods,CIPO_manual,-,300000171639400
5,0,"vitamins and nutritional supplements for general health and well-being, including vitamins in capsule form, protein powers for meal replacements and meal replacement shakes",public,goods,CIPO_manual,-,300000171639400
44,0,facial and massage services,public,services,CIPO_manual,-,300000171639900
3,0,natural skin care preparations,public,goods,CIPO_manual,-,300000171639900
9,0,"membranes, especially for use with dispensers, pump apparatus and filter apparatus for quantitative and qualitative testing in microbiology laboratories",public,goods,CIPO_manual,-,300000171641700
9,0,dispenser of membranes used for quantitative and qualitative testing in microbiology laboratories,public,goods,CIPO_manual,-,300000171641700
9,0,pump apparatus for drawing fluid samples through membranes used for quantitative and qualitative testing in microbiology laboratories,public,goods,CIPO_manual,-,300000171641700
9,0,filter apparatus for use with membranes and fluid pumps used for quantitative and qualitative testing in microbiology laboratories,public,goods,CIPO_manual,-,300000171641700
9,0,"pump apparatus for drawing fluid samples through membranes, especially for use in quantitative and qualitative testing in microbiology laboratories",public,goods,CIPO_manual,-,300000171641700
9,0,"pump apparatus for drawing fluid samples through membranes, especially for use in quantitative and qualitative testing in microbiology laboratories, namely tubes and adaptors",public,goods,CIPO_manual,-,300000171641700
9,0,"filter apparatus for use with membranes and fluid pumps, especially for use in quantitative and qualitative testing in microbiology laboratories",public,goods,CIPO_manual,-,300000171641700
9,0,"filter apparatus for use with membranes and fluid pumps, especially for use in quantitative and qualitative testing in microbiology laboratories, namely funnels",public,goods,CIPO_manual,-,300000171641700
35,0,business administration,public,goods,CIPO_manual,-,300000171642600
35,0,provision of space on web sites for advertising goods and services,public,goods,CIPO_manual,-,300000171642600
35,0,analysis of advertising response and market research,public,goods,CIPO_manual,-,300000171642600
35,0,"the bringing together, for the benefit of others, of a variety of goods, namely common metals and their alloys, metal key holders, metal key rings, metal key chains, metal key clips and metal money clips, identification bracelets made of metal and non-precious metal bracelets, decorative metal boxes, jewellery boxes made of metal/non-precious metal, letter boxes made of metal, figurines of common metal, non-precious metal, decorative tin cans , cash registers, computers, motion picture films featuring comedy, drama, action, adventure and animation, and motion picture films for broadcast on television featuring comedy, drama, action, adventure and animation, pre-recorded vinyl records, audio tapes, audio-video tapes, audio video cassettes, audio video discs, and digital versatile discs featuring music, comedy, drama, action, adventure, and animation, stereo headphones, cordless telephones, mobile telephones, parts for mobile telephones, mobile telephone covers, mobile telephone cases, mobile telephone cases made of leather and imitation of leather, mobile telephone covers made of cloth and textile materials, telephone and radio pagers, hand-held calculators, audio cassette and cd players, cd rom games, video and computer game programs, video game discs, cartridges and cassettes, downloadable digital music provided from the internet, downloadable digital music provided from mp3 internet web sites, mp3 players, hand-held karaoke players, telephone and radio pagers, short motion picture film cassettes featuring comedy, drama, action, adventure and animation to be used with hand-held viewers and projectors, video cassette recorders and players, compact disc players, digital audio tape recorders and players, electronic diaries, radios, mouse pads, eyeglasses, sunglasses and cases therefore, audio tapes sold together with booklets, computer programs, software linking digitised video and audio media to a global computer information network, game equipment sold as a unit for playing a parlour-type computer game, video and computer game programs, video game cartridges and cassettes, and decorative magnets, swimming floats, kickboard flotation devices, swim boards, global positioning systems, parts and fittings for all of the aforementioned goods, precious metals and their alloys, jewellery, precious stones, clocks, alarm clocks, desk clocks, watches, alarm watches, sporting watches, jewellery, costume jewellery, bracelets, ankle bracelets, brooches, chains, cuff-links, earrings, lapel pins, tie pins, tie clips, necklaces, ornamental pins, pendants, rings, key rings, belt buckles of precious metal for clothing, action figures (decorative) of precious metal, figurines of precious stones, figurines coated with precious metal, adhesive wall decorations of precious metal, amulets, cases for clocks, watches and jewels, coins, paper, cardboard, bookbinding material, photographs, adhesives for stationery and household purposes, paint brushes, typewriters, printers' type, printing blocks, books featuring characters from animated, action, adventure, comedy and drama features, comics, graphic novels, children's stories, magazines featuring characters from animated, action adventure, comedy and drama features, colouring pads, children's activity pads, booklets sold together with audio tapes, writing paper, envelopes, notebooks, diaries, note cards, greeting cards, trading cards, lithographs, pens, pencils, cases therefor, erasers, crayons, markers, coloured pencils, painting sets, chalk and chalkboards, decals, heat transfers, posters, mounted and unmounted photographs, book covers, book marks, calendars, gift wrapping paper, paper party decorations, paper napkins, paper doilies, paper place mats, crepe paper, invitations, paper table cloths, paper cake decorations, printed transfers for embroidery and fabric appliqués, printed patterns for costumes, pyjamas, sweatshirts and t-shirts, leather and imitations of leather, animal skins, hides, trunks and travelling bags, umbrellas, parasols and walking sticks, whips, harness and saddlery, athletic bags, bath bags, beach bags, book bags, diaper bags, duffel bags, leather bags, school bags, shoe bags, shopping bags, tote bags, toiletry bags, suit carriers being travelling bags, waist bags, backpacks, knapsacks, fanny packs, waist packs, wallets, purses, chain mesh purses, not of precious metal, clutch purses, coin purses, cosmetic purses, evening purses, leather purses, purses, not of precious metal, parts for all of the aforementioned, office furniture, mirrors, picture frames, photograph frames, photograph frames of metal, wood and paper, wall plaques, key cards, curtain holders, hooks, rails, rods, rollers and tie-backs, bamboo, bamboo curtains and bamboo blinds, bead curtains, blinds, jewellery boxes, storage containers, trunks and chests, cabinets, chairs, desks and tables, dressing tables, easy chairs, bed fittings not of metal, bedsteads, furniture screens, clothes hooks and coat hangers, coat stands, garment covers, cushions, divans, mattresses, pillows, support pillows for use in baby car safety seats, support pillows for use in baby seating, sleeping bags, door fittings and door furniture, drinking straws, flower stands, footstools, hat stands, display boards, bottle caps not of metal, bottle casings of wood, bottle racks, magazine racks, plate racks, mirror tiles, trays not of metal, high chairs for babies, playpens for babies and walkers for infants, mobiles, cots, cradles and cribs, chimes, statuettes and figurines of wood, wax, plaster and of plastic, parts for the foregoing, brush-making materials, steel wool, beverage glassware, cutting boards, jugs, bowls, mugs, plastic water bottles, bottle openers, lunch boxes, cookie cutters, pans, kettles, dishes, non-electric waffle irons, non-electric coffee pots not of precious metal, plates not of precious metal, ice pails buckets, champagne buckets, shower caddies, not of precious metal, tea caddies, not of precious metal, soap boxes, vacuum bottles, hair combs, powder compacts sold empty, non-metal decorative boxes, dusting brushes, hair brushes, brushes for clothes, bathroom pails, cake moulds, plastic coasters, coffee cups, drinking glasses, demitasse sets consisting of cups and saucers, plastic coasters, cocktail shakers, thermal insulated containers for food and beverages, cork screws, corn cob holders, decanters, drinking flasks, infant cups, cookie jars, napkin holders, towel holders, toothpicks, toothpick holders, paper cups, paper plates, non-metal piggy banks, plastic cups, salt shakers, pepper pots, shoe horns, window dusters, toothbrushes, toothbrush cases, wash basins, waste baskets, incense pots, baby bath tubs, bird cages, serving trays not of precious metal, serving utensils, pie servers, cake turners, spatulas, scrapers and cake servers, vases not of precious metal, candlestick holders not of precious metal, statues and figurines made of china, ceramic, earthenware, glass and porcelain, chopsticks, gardening gloves, rubber household gloves, parts for all of the aforementioned, bed and table covers, rugs, travelling rugs, lap rugs, towels, bed linen, blankets, bedspreads, quilts, canopies, bed pads, bed sheets, pillow cases, comforters, duvet covers, mattress covers, crib bumpers, mosquito nets, pillow shams, table linen, place mats, napkins, serviettes and table runners, kitchen linens, barbecue mitts, cloth doilies, cloth napkins, dish cloths, fabric table cloths, kitchen towels, fabric place mats, oven mitts, washing mitts, pot holders, cloth coasters, curtains, draperies, curtain holders of cloth, banners, handkerchiefs, bath linen, bath towels and wash cloths, household linen, coverings of textile and of plastic for furniture, covers for toilet lids of fabric, covers for cushions, loose covers for furniture, textile wall hangings, shower curtains, cotton, polyester and nylon fabric, fabric of imitation animal skins, upholstery fabrics, lingerie fabric, golf towels, shirts, t-shirts, sweatshirts, jogging suits, trousers, jeans, pants, shorts, tank tops, rainwear, cloth bibs, skirts, blouses, dresses, suspenders, sweaters, jackets, coats, raincoats, snow suits, ties, robes, hats, caps, sun visors, belts, scarves, sleepwear, pyjamas, lingerie, underwear, boots, shoes, sneakers, sandals, booties, slipper socks, swimwear and masquerade and halloween costumes, lace and embroidery, ribbons, hooks and eyes, sewing thimbles, artificial flowers, badges for wear, not of precious metal, ornaments for the hair, hair bands, hair pins, barrettes, bows for the hair, brooches for clothing, sewing boxes, cosies for beverages and food, cushions for pins, decorative ribbons, shoe laces, carpets, rugs, floor coverings, wallpaper, vinyl and linoleum floor coverings, ceiling coverings, bath mats, door mats, reed mats, gymnasium mats, action figures, plush toys, bathtub toys, ride-on toys, playing cards, equipment sold as a unit for playing card games, toy vehicles, dolls, flying discs, standalone video output game machines, coin and counter operated arcade games, pinball game machines, electronic hand-held game units, game equipment sold as a unit for playing a board game, a card game, a parlour game, a parlour-type computer game, jigsaw and manipulative puzzles, paper party favours, paper hats, paper face masks, masquerade and halloween masks, skateboards, ice skates, water squirting toys, soccer balls, baseballs, basketballs, baseball gloves, surfboards, swimming floats for recreational use, swim boards for recreational use, swim fins, toy zip guns, toy bake ware and toy cookware, toy banks, toy snow globes, bill and card operated photo booths which take photographs and allow the user to receive photographs, mobile phone straps, headphones, telephone sets, dvd players, computers, electronic circuits, video game discs and cartridges, mouse mats, home video games, game equipment sold as a unit for playing a parlour-type computer game, cd-rom computer game discs, cellular telephone, cellular telephone covers, downloadable music files, exposed cinematographic films, exposed slide films, slide film mounts, downloadable image files, motion picture films featuring comedy, drama, action, adventure and animation, and motion picture films for broadcast on television featuring comedy, drama, action, adventure and animation, audio tapes, audio-video tapes, audio video cassettes, audio video discs, and digital versatile discs featuring music, comedy, drama, action, adventure, and animation, short motion picture film cassettes featuring comedy, drama, action, adventure and animation to be used with hand-held viewers and projectors, downloadable video files, downloadable graphics, images and music via a global computer network and wireless devices, downloadable multimedia files, text files, protective helmets,electronic games for mobile phones, keyrings, trinkets and fobs, trophies [prize cups], commemorative shields, personal ornaments, badges of precious metal, medallions, beads for making jewellery, boxes of precious metals, gold thread, silver thread, statuettes of precious metal, jewellery cases clocks and watches, buckles for watch straps, watch straps, watch chains, watch crystals, comics, graphic novels, children's stories, magazines featuring characters from animated, action adventure, comedy and drama features, colouring pads, children's activity pads, gift boxes, coasters of paper, banners of paper, flags of paper, hygienic paper, towels of paper, hand towels of paper, handkerchiefs of paper, paper, cardboard gift wrap, stickers, notebooks, greetings cards, address books, scratch paper, personal organisers, photograph albums, gift tags, pencil cases, magazines, posters, calendars, books, printed publications, catalogues, , book covers, maps, printed tour guides, collectable trading cards and stickers, trading cards, diaries, photographs, photograph stands, mounted and unmounted photographs, postcards, , brochures, leaflets, computer game strategy guides, posters, ink stands, inkwells, sealing wax, sealing wafers, sealing stamps, tracing cloth, stands for pencils and pens, industrial packaging containers of leather, unworked and semi-worked leather and fur, clothing for domestic pets, leather belts, card cases, key cases, purses, wallets, backpacks, travel luggage, trunks and travelling bags, rucksacks, vanity cases (not fitted), parasols and their parts, canes, metal parts of canes and walking-sticks, walking cane handles, harness fittings, neck ties, socks, beach shoes, galoshes, half-boots, lace boots, sports shoes, wooden shoes, high-heel shoes, masquerade costumes, play costumes, clothes for sports, boots for sports, berets, ear muffs, headbands, printed t-shirts, printed polo shirts, short-sleeved and long-sleeved t-shirts, fleece pullovers, fleece hoodie jackets, fleece jackets, vests, overcoats, sports-coats, raincoats, trench-coats, leather and fabric coats, anoraks, parkas, blazers, wind resistant jackets, bed jackets, boleros, dusters, shawls, capes, cassocks, dress shirts, knit shirts, cardigans, turtlenecks, denim jeans, dress slacks and casual slacks, hosiery, slippers, neckwear, ascots, mittens, bodysuits, sun-visors, parts for all the aforesaid goods, toys, arcade video game machines, electronic circuits for use with arcade video game machines, arcade video game machines other than those adapted for use with an external display, screen and monitor, vehicle toys, electronic toys, hand-held games with liquid crystal displays, stuffed toys, developmental toys, play sets for dolls, stuffed plush dolls, collectable range of dolls, collectable range of stuffed plush toys, action figures, toy action figures clothing for toy action figures and dolls, educational toys, hand held electronic games, handheld games with liquid crystal displays, electronic hand-held game units, puzzles, plastic toys, toy figurines, action figures, toy models, bath toys, inflatable toys, christmas crackers, christmas ornaments, christmas tree ornaments, decorations for christmas trees, kites, puppets, costumes being children's playthings, dice, cups for dice, chess games, checkers, dominoes, mah-jong, game equipment sold as a unit for playing a board game, a card game, a manipulative game, a parlour game, a parlour-type computer game, board games, billiard equipment, darts, digital darts, automatic slot machines, gaming machines, skateboards, wheeled toys scooters, bicycles and tricycles for play, play balloons, knee pads, elbow pads, carpet underlay, carpets for automobiles, mats of woven rope for ski slopes, non-slip mats, enabling customers to conveniently view and purchase said goods from a general merchandise catalogue, by mail order, by means of telecommunications, namely, television broadcasting services, radio and through the internet, by means of a general merchandise store, internet web site, a department store, a toy, gift and novelty retail store, a film and television merchandise retail store and through a television shopping channel",public,goods,CIPO_manual,-,300000171642600
